"","log2foldChange","pValues","FDR","celltype","gene"
"C1orf112",-0.0525279858929095,0.000449626124541799,0.0118098196314041,"Ex","C1orf112"
"HS3ST1",-0.086227051309562,3.96527697287632e-08,3.79501789285344e-05,"Ex","HS3ST1"
"SNX11",-0.037795268926335,0.000765532955608239,0.016395253355565,"Ex","SNX11"
"CYP26B1",-0.115251076790172,0.000166110160073292,0.00639106754070936,"Ex","CYP26B1"
"ICA1",-0.0351145199727929,0.00433087122534684,0.0479874320359885,"Ex","ICA1"
"CASP10",-0.0704672776128952,0.00242695681326386,0.0340018203856445,"Ex","CASP10"
"RBM6",0.0539193253085388,0.000568409188672814,0.0136000779783544,"Ex","RBM6"
"CIAPIN1",-0.0479201211393248,0.000651157983952287,0.0148346892180307,"Ex","CIAPIN1"
"SPPL2B",-0.0454492905583885,0.000665056896714349,0.0150206729489481,"Ex","SPPL2B"
"CCL3",-0.329145127404548,0.000741884979729534,0.016137052123009,"Ex","CCL3"
"CACNA1G",-0.0921839998291123,2.94979988057294e-05,0.00227615113949537,"Ex","CACNA1G"
"PAFAH1B1",-0.0422554472022432,0.000997721762513395,0.0193884687174716,"Ex","PAFAH1B1"
"RPUSD1",-0.0392723182342074,0.00453139238059117,0.0491773292161535,"Ex","RPUSD1"
"PIGQ",-0.0401948514802797,0.00125777870709567,0.0225457865834169,"Ex","PIGQ"
"SYPL1",-0.0402866095668957,0.00441009391811516,0.0485142012701849,"Ex","SYPL1"
"UBE3C",-0.0280389098100224,2.03028138692597e-06,0.000414529318373299,"Ex","UBE3C"
"TENM1",0.0453113649525272,0.000863712161390982,0.017848885731957,"Ex","TENM1"
"VTA1",-0.0389379425823089,0.000469519144331657,0.0120229877209877,"Ex","VTA1"
"IFFO1",-0.0456421833617462,0.000265430955033051,0.00857498779413736,"Ex","IFFO1"
"SEMA3G",-0.143270590002087,0.00126539973613411,0.022583993192799,"Ex","SEMA3G"
"FUZ",-0.0425486538474131,2.16770179882315e-06,0.000423776916323588,"Ex","FUZ"
"SLC6A13",-0.136909999137749,0.000156058012389091,0.00622321964508894,"Ex","SLC6A13"
"ZNF200",-0.033693594365892,0.000803155841897205,0.0170578715769374,"Ex","ZNF200"
"LYPLA2",-0.0407829648806288,0.00156987234927902,0.0257657612910072,"Ex","LYPLA2"
"UTP18",-0.034250947310186,0.00102883577139754,0.0198420178430863,"Ex","UTP18"
"DCN",-0.0810214123102071,0.000446710925413969,0.0117534096234779,"Ex","DCN"
"MAP4K3",-0.0393855073198877,2.36711663743794e-06,0.000453095713363589,"Ex","MAP4K3"
"TMEM159",-0.0759154915885607,0.0020018578569036,0.0303198479627209,"Ex","TMEM159"
"RNF14",-0.042055226841013,1.26637703743962e-05,0.00134666885932729,"Ex","RNF14"
"TACC3",-0.113842670003672,3.7378619245711e-05,0.00251043331802444,"Ex","TACC3"
"UFL1",0.0224321439823107,0.00263396093697091,0.0355677635166098,"Ex","UFL1"
"MDH1",-0.0736158819589985,0.000783317545145143,0.0166596410677883,"Ex","MDH1"
"STMN4",0.0706185394725969,0.00372834844826202,0.0438496158127776,"Ex","STMN4"
"IL20RA",-0.122580589698454,0.000674949722680335,0.0151769531621204,"Ex","IL20RA"
"GLT8D1",-0.0264387010173923,0.00403408175683275,0.0460655435811931,"Ex","GLT8D1"
"ATP1A2",0.00752991532299419,0.000965495271784876,0.0191510739596396,"Ex","ATP1A2"
"HGF",0.103413737174717,0.000985521883210418,0.0192736865869746,"Ex","HGF"
"SERPINB1",-0.0537880102088555,0.000780055722648804,0.0166364808926478,"Ex","SERPINB1"
"AQR",-0.0246023777381144,0.00255026566833667,0.0349304277095164,"Ex","AQR"
"BIRC3",0.0767007269272408,0.000705455086986355,0.015598501395541,"Ex","BIRC3"
"SEC63",0.0286723076009481,0.000570839551597333,0.0136235297727708,"Ex","SEC63"
"CD44",0.13758032370129,0.000467493502151307,0.0119911691766214,"Ex","CD44"
"KCNG1",0.144145261384967,3.62713579676459e-05,0.00245762524140957,"Ex","KCNG1"
"B4GALT7",-0.0392057694724288,3.23086337813714e-05,0.00230693739191461,"Ex","B4GALT7"
"SLC39A9",-0.0372960857885518,0.00334931936530834,0.0409649580199414,"Ex","SLC39A9"
"ANK1",-0.0661821172894319,0.000613664918558334,0.0143029694031716,"Ex","ANK1"
"FAM13B",-0.0475125454087477,0.000932312839987607,0.0187848769983293,"Ex","FAM13B"
"ALG1",-0.0322330883601256,0.000345856993628945,0.0101264018039006,"Ex","ALG1"
"GAB2",0.0575688107666741,0.00370782524669052,0.0437426255797934,"Ex","GAB2"
"ADSS",-0.0377218896441072,0.000872700783827428,0.0179378081916099,"Ex","ADSS"
"TIMP2",0.0500128223975462,2.3273158751098e-05,0.00202489704520207,"Ex","TIMP2"
"CYP46A1",0.0468645291272587,0.00274599878499306,0.0364064756663192,"Ex","CYP46A1"
"PI4K2B",-0.0401336232610117,0.00348230211039762,0.0419877891468652,"Ex","PI4K2B"
"RTN4R",-0.0647760572588152,0.00010478447477168,0.00493712203747302,"Ex","RTN4R"
"CDH10",0.028887012475602,0.00269964912259773,0.0360102151692849,"Ex","CDH10"
"DSG2",-0.185725220679819,0.00352117007578469,0.0421576836360367,"Ex","DSG2"
"FAM214A",-0.0466052021822021,0.000337561154352802,0.0100175851872179,"Ex","FAM214A"
"FAM184B",0.0930061864007885,0.000481845966299495,0.0122566566145252,"Ex","FAM184B"
"CLPTM1L",-0.0279430125746387,0.001091550468706,0.0205595477580505,"Ex","CLPTM1L"
"JKAMP",-0.0479704496634366,0.000271447112739526,0.00864172481783858,"Ex","JKAMP"
"MAPK9",-0.0482525326844856,5.95154409409568e-05,0.00340024503866395,"Ex","MAPK9"
"HERPUD1",-0.0809246600043494,5.12627557899366e-06,0.00075479478789548,"Ex","HERPUD1"
"FSTL4",-0.0455876088969758,0.00124768324998549,0.0224509678108435,"Ex","FSTL4"
"LY75",-0.0707871129456223,0.00149987528723215,0.0252338401064258,"Ex","LY75"
"OPN3",-0.0567321332453301,0.00132525927360777,0.0232725863036189,"Ex","OPN3"
"FOXC1",-0.130285212085565,0.000241502151073731,0.00809217163980752,"Ex","FOXC1"
"ATG5",-0.0502666177254074,3.48433842281105e-05,0.00241428390355229,"Ex","ATG5"
"SEC61A1",-0.0281916695209157,0.000584380413558875,0.013830938597878,"Ex","SEC61A1"
"NDC1",-0.0328328793191766,0.00297205918171645,0.0379892673202204,"Ex","NDC1"
"UNKL",-0.0338249155764094,0.00053883167853587,0.013159696161754,"Ex","UNKL"
"CDK17",-0.0270525628970359,0.00198636983113361,0.030235866027981,"Ex","CDK17"
"WNK1",0.0513786273947119,0.000636181458421879,0.0146714558325516,"Ex","WNK1"
"NCKAP1",-0.0293138469764438,0.00269454353377486,0.0359734482412332,"Ex","NCKAP1"
"APPBP2",-0.0298771996941518,0.00199797549426341,0.0303198479627209,"Ex","APPBP2"
"RPL18",-0.0309029328445742,0.00270476354981164,0.0360470358905706,"Ex","RPL18"
"MED29",-0.0470214662068305,0.00119589878926429,0.0218269346364769,"Ex","MED29"
"RNF4",-0.0403341602586904,0.000674949722680335,0.0151769531621204,"Ex","RNF4"
"ST3GAL6",-0.0511716827664852,0.000158975102337608,0.00625806103366529,"Ex","ST3GAL6"
"TAF2",-0.0204876299528012,0.0020018578569036,0.0303198479627209,"Ex","TAF2"
"SLC12A2",-0.0454366548161591,1.43303041228429e-05,0.00147275132236975,"Ex","SLC12A2"
"CALCRL",-0.0901023978550226,2.08918007900063e-05,0.00184922627455125,"Ex","CALCRL"
"TAF11",-0.0447621784556671,8.60970263256715e-06,0.00102235486719869,"Ex","TAF11"
"GLP2R",-0.0737000197614529,0.0038678295463483,0.0450403603370582,"Ex","GLP2R"
"PDE4A",-0.0867181482484845,1.5582493357794e-05,0.00153944981153484,"Ex","PDE4A"
"MPPED2",-0.0470398043531723,3.07172100730554e-05,0.00229209007843677,"Ex","MPPED2"
"LRRC40",-0.042422637691101,0.000645674439622795,0.0148012166077004,"Ex","LRRC40"
"FGFR3",-0.0388452718429626,0.00298883873334001,0.0381083160063577,"Ex","FGFR3"
"RASGRP2",-0.0330984553071434,0.0018554676500073,0.0289335805749101,"Ex","RASGRP2"
"IFT80",-0.023595946152243,0.00441009391811516,0.0485142012701849,"Ex","IFT80"
"NUP133",-0.0295406761068255,0.00401937164989041,0.0460004768869745,"Ex","NUP133"
"KCNAB2",-0.0595491779687976,8.39427368444749e-05,0.0042563414877465,"Ex","KCNAB2"
"CLEC2D",0.0764570421345727,0.000703973869680032,0.015598501395541,"Ex","CLEC2D"
"MNT",-0.0589007153454517,0.00218389916596534,0.0320019597401218,"Ex","MNT"
"CNGB1",0.114373816313155,0.000207949163059083,0.00737112392111978,"Ex","CNGB1"
"CDC42",-0.0509993491223488,0.000703973869680032,0.015598501395541,"Ex","CDC42"
"ATP2B1",-0.0349940282482466,0.00210526166774698,0.031177825839661,"Ex","ATP2B1"
"SNX13",-0.0193537533049364,0.00265905074848251,0.0357175825539584,"Ex","SNX13"
"RPS6KA6",0.0515234363971513,0.000284499459242666,0.00894566780160769,"Ex","RPS6KA6"
"UBE2D1",-0.066307158819678,5.66723273142144e-05,0.00328720965213093,"Ex","UBE2D1"
"TMEM38A",-0.0676351855972586,1.99583267573959e-06,0.000413002510318923,"Ex","TMEM38A"
"PANX2",-0.108463797934756,8.05840146575432e-05,0.00416482753968538,"Ex","PANX2"
"ALPK1",0.0463198936399212,0.00192176508675864,0.0296952459874218,"Ex","ALPK1"
"ADAM11",-0.0338045243960492,0.000123596978555182,0.00543862222015948,"Ex","ADAM11"
"ST6GAL1",-0.06836853788956,0.000383497678222737,0.0107358317122939,"Ex","ST6GAL1"
"TSG101",-0.0391733311691635,0.000674949722680335,0.0151769531621204,"Ex","TSG101"
"NTN4",-0.0458967529064349,0.00106953592665989,0.020294676139954,"Ex","NTN4"
"SCARF1",-0.0818537232911596,2.16770179882315e-06,0.000423776916323588,"Ex","SCARF1"
"ZNF37A",0.044186150344494,0.00139328002522908,0.0241349513872545,"Ex","ZNF37A"
"FSCN1",-0.0534818503306855,8.42670555614206e-06,0.0010187817523854,"Ex","FSCN1"
"DLG1",0.0303803165053429,0.00338683453207187,0.0412918767433253,"Ex","DLG1"
"PLXNA2",-0.0527084885566964,3.90998574178159e-05,0.00256968290403011,"Ex","PLXNA2"
"DGKD",0.0429614373277438,0.000232930786602599,0.00792670217723028,"Ex","DGKD"
"NFKB2",0.0976952415510657,0.000207476204501649,0.00737112392111978,"Ex","NFKB2"
"DNAJC10",-0.0218948108248389,0.00303400760179691,0.0384282534378131,"Ex","DNAJC10"
"USP33",-0.0347325918048487,8.93365605364868e-05,0.00447062337089942,"Ex","USP33"
"FAM76B",-0.0336033862717073,0.00391058878707396,0.0452287357224045,"Ex","FAM76B"
"CAPZB",-0.032935913921504,0.00229147199547324,0.0327937482866184,"Ex","CAPZB"
"FGFR1",0.0352977416741709,0.00462225679583282,0.0498455058553436,"Ex","FGFR1"
"GTF2I",-0.0303315264099826,0.0010630120953805,0.0202461495230866,"Ex","GTF2I"
"ACER3",-0.0359051653305711,0.000241502151073731,0.00809217163980752,"Ex","ACER3"
"ADCY2",0.0409227708641637,0.000185500651389251,0.00696005872296223,"Ex","ADCY2"
"ITM2A",-0.143926727739032,3.42179618831027e-06,0.000558983547184658,"Ex","ITM2A"
"UBE2D4",-0.0373867235845333,0.00278254985324905,0.0367004185209325,"Ex","UBE2D4"
"SLC1A3",-0.000122477808906396,0.00164610954427582,0.0267305147947992,"Ex","SLC1A3"
"SP140",0.0873029797601499,0.000107042093024346,0.00498217498626688,"Ex","SP140"
"REXO1",-0.0751988425453982,0.00154825685003837,0.025603085469371,"Ex","REXO1"
"CDC14A",-0.0595283883987996,0.00389628823599121,0.0451998952710101,"Ex","CDC14A"
"CIC",-0.0632715522056664,0.000153903336453718,0.0061694287725544,"Ex","CIC"
"EPHA6",0.0853318400951384,2.81813920804861e-05,0.00225938040276693,"Ex","EPHA6"
"RFX3",0.0310611551803195,0.000155336652044582,0.00621062703070154,"Ex","RFX3"
"COL5A3",-0.0707026829953517,0.0024784443429065,0.0344083574097254,"Ex","COL5A3"
"SRCAP",-0.0448539890263548,0.000119878405349122,0.0053518892743764,"Ex","SRCAP"
"IGSF9B",-0.0803787341660671,0.000404163396377353,0.0110714742195463,"Ex","IGSF9B"
"AP4E1",-0.0324426149685895,0.000163447106014355,0.00635102090115659,"Ex","AP4E1"
"OSTM1",-0.0361482129958048,0.00399009743112067,0.0457338038643344,"Ex","OSTM1"
"JMJD4",-0.0476260209091643,2.545278696565e-05,0.00214072627090153,"Ex","JMJD4"
"CADPS2",-0.0834279885682427,0.000117366079895129,0.00527045976960148,"Ex","CADPS2"
"PCDHGA2",0.111431490806328,0.00306255342050093,0.0386300498584273,"Ex","PCDHGA2"
"BZW1",-0.0387527706929198,9.55106772192235e-05,0.00465781847215914,"Ex","BZW1"
"SERTAD4",-0.0884653716707342,8.07780173242708e-05,0.00416482753968538,"Ex","SERTAD4"
"TRAF5",0.0535442480301915,0.00462225679583282,0.0498455058553436,"Ex","TRAF5"
"ERC1",0.0408348753407735,0.00193679019596763,0.0297753964341359,"Ex","ERC1"
"TNPO1",-0.023053926575038,0.0018994280279366,0.0294392119350133,"Ex","TNPO1"
"PLOD1",0.0604576810737543,0.0013439895016826,0.0234402178123755,"Ex","PLOD1"
"ITGAE",-0.0651436555121272,0.000131362709599068,0.00561887478237578,"Ex","ITGAE"
"ZNF324",-0.0309463720905772,0.00126794953784384,0.022603156313158,"Ex","ZNF324"
"ZNF446",-0.0470163580418022,1.44434917457416e-05,0.00147448792735027,"Ex","ZNF446"
"CHMP2B",-0.0299771449201733,0.00113223591430407,0.0210667418660247,"Ex","CHMP2B"
"RAB10",-0.0587521670933207,1.36568122695173e-06,0.000346219523025457,"Ex","RAB10"
"CD59",-0.050376879272255,0.000731083054353724,0.0159474000161233,"Ex","CD59"
"TAF9",-0.0464468684333594,0.000557591328686054,0.01342515096882,"Ex","TAF9"
"MECOM",-0.0886978956939473,0.000261294267073122,0.00847711676205662,"Ex","MECOM"
"AKR1B1",-0.0360442408776001,0.00249741352290255,0.0345152466391757,"Ex","AKR1B1"
"AQP6",-0.169326636175914,0.00156676750191103,0.0257423935158408,"Ex","AQP6"
"HBQ1",-0.106879412386108,0.00387492646061809,0.045088714963104,"Ex","HBQ1"
"TXLNG",0.0311888094838428,0.00132260327537852,0.0232526107415284,"Ex","TXLNG"
"ZW10",-0.01986655352672,0.00292223491915121,0.0376351415617852,"Ex","ZW10"
"ADAMTS2",0.100847813112502,0.000778429543724269,0.0166249534212688,"Ex","ADAMTS2"
"ATXN7L3",-0.0321145248337071,0.000775186622711782,0.0165788166949518,"Ex","ATXN7L3"
"GNA11",-0.0304682300690784,0.00249265881623735,0.0345118304277058,"Ex","GNA11"
"ASAP3",0.0493726317872927,0.000480807314690346,0.012250586372468,"Ex","ASAP3"
"PDRG1",-0.0564360584722228,0.0020609302119537,0.0308786231145923,"Ex","PDRG1"
"SLC9A1",-0.0545956868774178,0.00127306337704432,0.0226416021982343,"Ex","SLC9A1"
"ICAM1",0.12060128248036,0.000900189684495057,0.0183794728515638,"Ex","ICAM1"
"CHRD",-0.0576109913717504,1.54608084993009e-05,0.00153734649707659,"Ex","CHRD"
"GNPTG",-0.048031380680734,1.44700904288051e-06,0.000346219523025457,"Ex","GNPTG"
"MCOLN1",-0.0709980093835848,1.35613520787666e-05,0.0014031417863659,"Ex","MCOLN1"
"EXOC1",-0.0288838422170095,0.00226087249554464,0.0325995673486582,"Ex","EXOC1"
"PUS7",-0.0222815489696448,0.00422981114955339,0.0475209817557674,"Ex","PUS7"
"TXNL1",-0.0277817609641398,0.00263396093697091,0.0355677635166098,"Ex","TXNL1"
"CMTM6",-0.0552479392887522,3.719187390825e-05,0.00250889500069177,"Ex","CMTM6"
"ITGA6",0.0321722686809363,0.00180890014489815,0.0284099363270003,"Ex","ITGA6"
"TINF2",-0.0389447566674619,0.000458478602964127,0.0118392628114497,"Ex","TINF2"
"COL9A3",-0.0648909895889527,0.00124016081703211,0.0223945549424678,"Ex","COL9A3"
"CDC23",-0.0306612933224262,0.00150584586542143,0.025256317346329,"Ex","CDC23"
"MSH2",-0.0286711784572597,0.00284624410224673,0.0371564671250675,"Ex","MSH2"
"PTGS1",-0.095571883379437,0.000102571845165611,0.00484778600315122,"Ex","PTGS1"
"CRTAC1",-0.0413218714210499,0.00303969727571323,0.0384367335945472,"Ex","CRTAC1"
"DSP",-0.139866171306088,0.00204502316954302,0.0307315405252328,"Ex","DSP"
"IL12RB1",-0.0978499825896673,0.00214218150778434,0.0314810224843585,"Ex","IL12RB1"
"MAST3",-0.0655385721631498,0.0036468703589946,0.0431898884820452,"Ex","MAST3"
"MYO9B",0.064444524189943,0.000543465659321534,0.0131887316025209,"Ex","MYO9B"
"SETD1A",-0.0773031735604448,1.59114659514572e-05,0.00156187357765811,"Ex","SETD1A"
"HNRNPM",0.0692097957421058,0.000749691191464526,0.0162147192300795,"Ex","HNRNPM"
"HCN2",-0.076143273386176,0.000600768621512098,0.0140881621764391,"Ex","HCN2"
"ZDHHC8",-0.0807436293492234,1.56873027239018e-06,0.000363969191835012,"Ex","ZDHHC8"
"MED15",-0.0346757198192948,0.000971463324438113,0.0191948617898333,"Ex","MED15"
"DDT",-0.0809563744938879,2.43709188769292e-05,0.00209020977696105,"Ex","DDT"
"SEC14L2",-0.049952107332988,2.8439663266126e-06,0.000517721959102418,"Ex","SEC14L2"
"PPM1F",-0.03304281328536,0.00016572724045316,0.00639106754070936,"Ex","PPM1F"
"MFNG",-0.0876175588662484,0.00264397077821455,0.035608728695514,"Ex","MFNG"
"SH3BP1",-0.0871542692468517,2.94233456996074e-05,0.00227615113949537,"Ex","SH3BP1"
"PIK3IP1",-0.0579167731379044,0.000645674439622795,0.0148012166077004,"Ex","PIK3IP1"
"TRIOBP",-0.0700030763778594,1.80755116641343e-05,0.00170858216119067,"Ex","TRIOBP"
"TTC28",0.0450338510147485,9.39304380438221e-05,0.00460635905444246,"Ex","TTC28"
"TCF20",0.0319387080798545,0.00119107193521815,0.0218269346364769,"Ex","TCF20"
"CHKB",-0.0461413783364701,2.46844877165571e-05,0.00209996422446466,"Ex","CHKB"
"RBFOX2",0.0436166759023884,0.000186353038360512,0.00696005872296223,"Ex","RBFOX2"
"SLC25A17",-0.0885583983000422,6.30677202732284e-07,0.000224594418731151,"Ex","SLC25A17"
"RBX1",-0.0503576644089936,0.000264836263931278,0.00857386407944961,"Ex","RBX1"
"AP4S1",-0.0464846265615315,0.00338055555480678,0.0412481651081722,"Ex","AP4S1"
"NIN",0.0341356738577581,0.00253092947721242,0.0347588547843532,"Ex","NIN"
"PSMC6",-0.0521722250198717,0.000192423637541714,0.00706614667068648,"Ex","PSMC6"
"CGRRF1",-0.0610739614441593,0.000621525866232674,0.014420341802456,"Ex","CGRRF1"
"DAAM1",0.0394193310411728,9.41546649278712e-05,0.00460635905444246,"Ex","DAAM1"
"GALNT16",0.06304440065826,7.40438498837953e-07,0.000251962994060124,"Ex","GALNT16"
"CEP128",0.080021548093602,3.12228926896788e-07,0.000149868409239931,"Ex","CEP128"
"SLC8A3",0.0427887351862664,0.00277206160811167,0.0366251763632563,"Ex","SLC8A3"
"EMC9",0.0490365648805534,0.00164935882032058,0.0267549063724249,"Ex","EMC9"
"GMPR2",-0.0344469711081841,0.00275639693362452,0.0365127216648722,"Ex","GMPR2"
"PROCR",-0.149670035336687,0.000161943449810799,0.00632612256875705,"Ex","PROCR"
"STK4",0.0218293665812128,0.00284088584052139,0.0371181611569147,"Ex","STK4"
"PSMA7",-0.0475712369369763,0.000150723763843754,0.00605782938514278,"Ex","PSMA7"
"MRGBP",-0.0366638478889532,0.00334931936530834,0.0409649580199414,"Ex","MRGBP"
"ARFGAP1",-0.023810027345923,0.00393933299844737,0.0454239504557414,"Ex","ARFGAP1"
"GMEB2",-0.0290129134987689,0.0022739404340765,0.032664962351795,"Ex","GMEB2"
"C20orf27",-0.048700492160648,0.00252611642811755,0.0347550951156909,"Ex","C20orf27"
"SEL1L2",0.137577199034203,0.000413978804201516,0.0112001014642011,"Ex","SEL1L2"
"POFUT1",-0.0357337532616313,0.000123596978555182,0.00543862222015948,"Ex","POFUT1"
"E2F1",-0.0943922708805507,9.70761542248352e-08,6.46316152019522e-05,"Ex","E2F1"
"BPI",-0.172216801366281,0.0046305984692644,0.0498652281011574,"Ex","BPI"
"VAPA",-0.0361773333467426,8.17546708208992e-05,0.00418698753939943,"Ex","VAPA"
"SMCHD1",0.0231678353271443,0.00381848085546767,0.0447378709562176,"Ex","SMCHD1"
"CHRDL1",0.0618086706514411,0.00100387399484248,0.0194832984575701,"Ex","CHRDL1"
"ATP11C",-0.0252176518574538,0.00333689865359463,0.0408783432659956,"Ex","ATP11C"
"CCDC22",-0.0456353103337932,0.00116957302687343,0.021603946635118,"Ex","CCDC22"
"BMX",-0.186034576892679,4.01884792607215e-05,0.00260313624994575,"Ex","BMX"
"RBM3",-0.122648995349083,0.00351466479161322,0.0421576836360367,"Ex","RBM3"
"ZDHHC15",-0.0356529293400887,0.00249741352290255,0.0345152466391757,"Ex","ZDHHC15"
"CAB39L",-0.0710773796707862,9.92174290711682e-05,0.0047627476218395,"Ex","CAB39L"
"STK24",-0.023509971743148,0.00126285466906904,0.0225648699503549,"Ex","STK24"
"TSC22D1",-0.0856549615576423,3.19842112377564e-05,0.00230521941318563,"Ex","TSC22D1"
"CLN5",-0.0437961916697391,0.00360009255573231,0.0427682058230635,"Ex","CLN5"
"ARL2BP",-0.0565337466852496,0.000177992394224307,0.00674652854642776,"Ex","ARL2BP"
"POLR2C",-0.0425239464100677,0.00374208789356185,0.0439774304789813,"Ex","POLR2C"
"HAS3",-0.0684133238841574,0.00459731335765619,0.0496814816131187,"Ex","HAS3"
"WFDC1",0.071008883896456,2.89791844610816e-05,0.00227615113949537,"Ex","WFDC1"
"SEC14L5",-0.048662261563055,3.07664718071704e-06,0.000517721959102418,"Ex","SEC14L5"
"COTL1",-0.0297814600773139,0.00266914769085117,0.0357956004143771,"Ex","COTL1"
"SLC7A5",0.0550813595160911,0.00404145512185974,0.0461153519232773,"Ex","SLC7A5"
"CRYM",-0.110240182496943,0.000267222548267399,0.00859659428911489,"Ex","CRYM"
"CSK",-0.0324660057349031,0.00114378369390041,0.0212043095698511,"Ex","CSK"
"IGDCC4",0.105457879786838,3.7849384856335e-05,0.00251994621871764,"Ex","IGDCC4"
"TMEM87A",-0.0363556622910339,0.00303969727571323,0.0384367335945472,"Ex","TMEM87A"
"SCG3",-0.0537524976389641,0.00390343256318515,0.0452142684115387,"Ex","SCG3"
"SLC30A4",-0.0363403816037664,0.00177381255344546,0.0280603219327586,"Ex","SLC30A4"
"NBN",-0.0187869218852406,0.00405623856407506,0.0461464941542953,"Ex","NBN"
"CALB1",0.195768085365402,4.40301538021629e-09,7.49148605747246e-06,"Ex","CALB1"
"NIPAL2",-0.0670570415105907,4.33055262510637e-05,0.00275160798125534,"Ex","NIPAL2"
"RAB2A",-0.0316294419894039,0.00148799950828058,0.025094423425441,"Ex","RAB2A"
"TRPS1",0.0226828602504305,0.00397553303587182,0.0456351854410084,"Ex","TRPS1"
"TSTA3",-0.0573780488869642,0.000456497444595559,0.0118392628114497,"Ex","TSTA3"
"LEPROTL1",-0.0283209305405592,0.00236737094725548,0.0334423905122907,"Ex","LEPROTL1"
"FCGRT",-0.0589047785553376,0.000437120505948253,0.0116007388346371,"Ex","FCGRT"
"OAZ1",-0.0486790344512364,0.0003068853926341,0.00932407939961503,"Ex","OAZ1"
"TNNT1",-0.150028158559994,6.38788124775169e-05,0.00358306320684328,"Ex","TNNT1"
"PDCD5",-0.0416762048300816,0.00162673726690445,0.0264720805187118,"Ex","PDCD5"
"AKT2",0.0240166882366371,0.00245960707521467,0.0343023343741004,"Ex","AKT2"
"SHD",-0.0847691721856507,0.000247565660885686,0.00820556918862015,"Ex","SHD"
"NKG7",-0.185784432263674,0.00105222079576421,0.0201408213069217,"Ex","NKG7"
"RABAC1",-0.0410220857031294,0.000312387198832333,0.00945372564371447,"Ex","RABAC1"
"MEIS3",-0.0701048454404285,0.00013259748620619,0.00565589221803728,"Ex","MEIS3"
"CLEC11A",-0.0938993291988046,0.00277206160811167,0.0366251763632563,"Ex","CLEC11A"
"RASIP1",-0.0591347475654864,0.00261901111594293,0.0355677635166098,"Ex","RASIP1"
"SLC5A5",-0.252843058716025,0.000144213294778142,0.00590063347264418,"Ex","SLC5A5"
"KCNN1",-0.0399548524643158,0.00316735810744221,0.0395932691422551,"Ex","KCNN1"
"PDE4C",-0.0466837245924552,0.00168217771798118,0.0271721386027909,"Ex","PDE4C"
"CRTC1",-0.0851686487459933,0.000131362709599068,0.00561887478237578,"Ex","CRTC1"
"ATP4A",-0.106150548574003,0.000979473876992757,0.0192290813825514,"Ex","ATP4A"
"SCN1B",-0.059018967625005,2.7544228349322e-05,0.00224353600379344,"Ex","SCN1B"
"GRIK5",-0.0704113139070275,3.59994488715474e-05,0.00245762524140957,"Ex","GRIK5"
"MPP6",0.0314033342541133,0.000406818542143263,0.011104478317005,"Ex","MPP6"
"ZC3HAV1",0.0781358120474511,4.676663565744e-05,0.00291112801553812,"Ex","ZC3HAV1"
"CPED1",-0.0907491941067224,8.99795785653196e-05,0.00448813448394378,"Ex","CPED1"
"FKBP14",0.035087292297737,0.0001233071178488,0.00543862222015948,"Ex","FKBP14"
"EPHB6",-0.0300530775363059,0.00291126690361489,0.0375887268929636,"Ex","EPHB6"
"NPTX2",-0.120140121464825,0.000236645021750495,0.00798181766093683,"Ex","NPTX2"
"AIMP2",-0.097643267937866,1.39767047384694e-06,0.000346219523025457,"Ex","AIMP2"
"PLOD3",0.0877054496959588,0.00105007473588818,0.0201248991622724,"Ex","PLOD3"
"RPA3",-0.0937693774910795,0.000134156338336252,0.00569068146521613,"Ex","RPA3"
"NRF1",-0.033156178488718,0.00382549546322945,0.0447857890125631,"Ex","NRF1"
"SFRP4",-0.159344481451538,0.00125777870709567,0.0225457865834169,"Ex","SFRP4"
"AHR",-0.0383489344104095,0.00110047304507259,0.0206767407842903,"Ex","AHR"
"GIMAP2",-0.0731878157318189,0.00246900927123836,0.0343396357588311,"Ex","GIMAP2"
"PSMA2",-0.0595425345535743,1.17606326067459e-05,0.00128636119362214,"Ex","PSMA2"
"TMEM248",-0.0372468661431835,5.27774297669455e-05,0.00309647809203539,"Ex","TMEM248"
"SLC1A1",-0.0427550403496455,0.00192926421048231,0.0297753964341359,"Ex","SLC1A1"
"CORO2A",-0.0348713537386423,0.00292223491915121,0.0376351415617852,"Ex","CORO2A"
"SEC61B",-0.0576792443753784,0.00315555380739703,0.0394779374613323,"Ex","SEC61B"
"OGN",-0.190143011859167,0.00122030527363177,0.022193034032213,"Ex","OGN"
"TBC1D13",-0.0393108158816622,0.00286776954864091,0.0372855209307947,"Ex","TBC1D13"
"KANK1",0.0394052426882521,0.00134129888551458,0.0234199656030613,"Ex","KANK1"
"KCNT1",-0.106245300189281,1.6460208309195e-05,0.00159944848411762,"Ex","KCNT1"
"TYRP1",-0.117789212160224,0.00144711324501022,0.0247317467866534,"Ex","TYRP1"
"BAG1",-0.0360948213421599,0.00226087249554464,0.0325995673486582,"Ex","BAG1"
"ABHD17B",-0.0476047170737433,0.00012623478574273,0.00550175387963956,"Ex","ABHD17B"
"ATRNL1",-0.0824421331108969,5.85341286408633e-07,0.000219882067254187,"Ex","ATRNL1"
"GDF10",0.101835805246572,0.000702495542851303,0.015598501395541,"Ex","GDF10"
"PALD1",-0.0523210902319526,0.00111172110870682,0.0208369465576837,"Ex","PALD1"
